2013,3,4,14,11,13,14,11,400,91,16.1,1013.1
2013,3,4,15,21,24,11,10,400,95,16.1,1012.5
2013,3,4,16,10,17,10,12,400,92,14.8,1012
2013,3,4,17,13,15,8,21,400,86,12.9,1012.4
2013,3,4,18,17,29,14,40,500,81,11.3,1012.7
2013,3,4,19,32,54,39,63,700,57,8.7,1013.2
2013,3,4,20,43,71,66,91,1100,25,5.9,1013.4
2013,3,4,21,64,99,41,88,1500,18,4.9,1013.4
2013,3,4,22,76,123,25,57,1100,34,4,1013.2
2013,3,4,23,54,75,21,43,1200,95,4.2,1012.6
2013,3,5,0,57,69,20,37,900,95,2.8,1012.1
2013,3,5,1,48,57,38,66,1600,95,1.8,1011.7
2013,3,5,2,65,99,32,54,1399,95,0.8,1011.4
2013,3,5,3,60,75,20,36,1100,95,0.2,1011
2013,3,5,4,46,54,40,75,2299,95,-0.1,1010.7
2013,3,5,5,72,113,33,61,1600,95,-0.4,1010.9
2013,3,5,6,56,78,31,53,1100,95,-1,1010.6
2013,3,5,7,51,66,34,69,2000,95,1.2,1010.4
2013,3,5,8,68,105,40,66,1600,95,6,1010.1
2013,3,5,9,68,92,64,75,1899,95,7.8,1009.5
2013,3,5,10,87,117,81,92,2000,95,9.3,1008.7
2013,3,5,11,107,160,66,80,1500,95,11,1007.8
2013,3,5,12,109,139,52,65,1399,55,12.1,1006.5
2013,3,5,13,118,133,56,55,1300,95,13.2,1005.1
2013,3,5,14,126,127,57,60,1300,95,14.1,1004.3
2013,3,5,15,124,129,62,76,1500,92,13.5,1004.1
2013,3,5,16,149,153,59,81,1500,86,13.3,1003.9
2013,3,5,17,151,158,74,104,1600,81,12.4,1004.5
2013,3,5,18,158,168,64,106,1700,81,8.9,1005
2013,3,5,19,161,172,69,123,1899,81,7.7,1005.4
2013,3,5,20,173,187,68,127,2299,81,6.3,1005.9
2013,3,5,21,191,210,55,94,2100,81,5.6,1006
2013,3,5,22,181,183,52,78,1899,81,4.9,1005.8
2013,3,5,23,141,160,50,74,1899,81,3.7,1005.7
2013,3,6,0,152,154,65,115,2700,81,3.9,1005.4
2013,3,6,1,180,195,52,72,2000,81,3.9,1005.3
2013,3,6,2,146,153,NA,100,2399,81,3.5,1004.8
2013,3,6,3,170,179,55,74,NA,81,3.7,1004.7
2013,3,6,4,149,155,59,NA,2500,81,2.4,1004.7
2013,3,6,5,182,202,79,101,2500,81,2.1,1004.9
2013,3,6,6,182,187,86,94,2399,81,3.1,1005.1
2013,3,6,7,187,190,82,93,2700,81,4.7,1006.2
2013,3,6,8,195,200,86,85,2299,81,5.5,1006.2
2013,3,6,9,193,200,81,86,2799,81,7.2,1006.1
2013,3,6,10,200,219,109,114,3600,81,8.8,1005.8
2013,3,6,11,239,280,123,126,3700,81,10.6,1004.6
2013,3,6,12,271,324,142,142,3799,81,12.4,1003.4
2013,3,6,13,281,315,118,135,3399,81,13.4,1002.5
2013,3,6,14,263,284,121,152,3600,81,13.6,1001.8
2013,3,6,15,293,347,118,160,3299,81,13.6,1001.9
2013,3,6,16,302,352,112,158,3100,66,13.3,1002.2
2013,3,6,17,312,342,107,141,2700,60,12,1002.7
2013,3,6,18,280,300,110,135,2600,39,10.6,1003.7
2013,3,6,19,265,281,104,137,2700,37,7.1,1004.5
2013,3,6,20,268,285,107,136,3299,37,6.2,1004.9
2013,3,6,21,272,281,136,156,4799,37,5.5,1004.5
2013,3,6,22,339,394,118,148,5500,35,4.7,1004.3
2013,3,6,23,326,360,113,140,4500,30,4.5,1004.1
2013,3,7,0,282,287,98,131,3899,30,5.3,1004.2
2013,3,7,1,206,249,77,117,3399,22,6.2,1004.2
2013,3,7,2,227,228,80,111,3000,22,3,1003.8
2013,3,7,3,208,211,72,105,2899,22,1.4,1003.6
2013,3,7,4,198,200,73,110,3700,22,1.3,1003.5
2013,3,7,5,201,215,67,108,4700,22,1,1003.7
2013,3,7,6,202,234,72,102,4400,22,0.2,1003.6
2013,3,7,7,175,206,65,95,4400,22,4.9,1003.6
2013,3,7,8,143,180,114,96,5099,22,7,1003.4
2013,3,7,9,140,200,92,114,4599,22,8.9,1003.2
2013,3,7,10,169,240,138,150,4200,22,12.5,1002.1
2013,3,7,11,225,309,100,111,2299,22,15,1000.3
2013,3,7,12,174,183,58,62,1300,41,16.3,998.4
2013,3,7,13,71,82,46,53,1100,65,17.3,996.7
2013,3,7,14,83,88,53,98,1600,65,16.6,995.5
2013,3,7,15,137,133,73,177,2500,65,16.8,994.7
2013,3,7,16,207,230,81,186,2899,65,16.6,994.1
2013,3,7,17,258,285,80,163,2799,65,14.5,993.9
2013,3,7,18,264,298,77,141,2500,65,12.5,994.5
2013,3,7,19,241,247,105,191,3200,21,11.8,994.7
2013,3,7,20,256,286,98,199,3399,65,9.8,994.6
2013,3,7,21,262,282,96,171,3000,65,7.9,995.1
2013,3,7,22,238,241,82,166,3799,65,8.1,995.1
2013,3,7,23,249,261,70,145,3500,65,6.8,995
2013,3,8,0,224,238,60,132,3200,65,5.9,995.3
2013,3,8,1,216,227,68,140,5299,65,4.4,995.6
2013,3,8,2,263,292,71,141,6299,65,4,995.2
2013,3,8,3,290,328,68,131,5000,65,4.5,994.7
2013,3,8,4,257,273,63,125,4700,65,16.7,994.9
2013,3,8,5,233,235,57,105,3299,65,15.4,995.6
2013,3,8,6,193,211,30,36,700,65,12.7,996.2
2013,3,8,7,72,135,44,85,1500,65,14.9,996.7
2013,3,8,8,79,159,46,84,1700,65,11.2,997.8
2013,3,8,9,85,182,66,87,2399,65,14.5,997.9
2013,3,8,10,180,257,59.4048,94.0274,NA,65,17.3,997.3
2013,3,8,11,207,264,63,96,2200,65,19.3,996.7
2013,3,8,12,179,222,43,76,1700,67,20.6,995.8
2013,3,8,13,153,202,37,75,1500,77,21.9,994.7
2013,3,8,14,159,244,40,88,1600,86,17.6,995
2013,3,8,15,443,653,80,141,4500,107,14.8,996.1
2013,3,8,16,289,438,83,86,2899,107,13.1,996.5
2013,3,8,17,173,252,73,65,1899,107,11.7,996.5
2013,3,8,18,141,213,69,65,1500,107,10.4,997.4
2013,3,8,19,112,182,58,62,1399,107,9.4,997.3
2013,3,8,20,113,158,63,67,1300,107,8.6,997.1
2013,3,8,21,117,138,62,69,1100,107,7.6,996.9
2013,3,8,22,99,118,50,59,1300,107,6.8,996
2013,3,8,23,100,132,50,63,1600,107,5.6,994.5
2013,3,9,0,100,133,56,65,1700,107,4.3,993.1
2013,3,9,1,96,103,53,50,1700,107,3.9,991.9
2013,3,9,2,102,132,36,51,1800,107,3,991.2
2013,3,9,3,107,128,28,43,1500,107,2.4,989.8
2013,3,9,4,97,112,33,40,1399,107,1.9,988.9
2013,3,9,5,104,123,51,73,1700,107,2,989.2
2013,3,9,6,106,128,62,87,1700,107,1.8,989
2013,3,9,7,104,131,65,83,1899,107,6,990.5
2013,3,9,8,116,162,82,91,2200,107,14.2,992.3
2013,3,9,9,142,366,86,63,1700,107,16.8,993.8
2013,3,9,10,106,579,34,26,900,107,14.4,996.8
2013,3,9,11,28,305,8,11,400,107,12.9,999.1
2013,3,9,12,35,595,3,4,300,107,10.7,1001.8
2013,3,9,13,20,438,3,4,300,107,9.6,1003.9
2013,3,9,14,21,360,3,5,300,107,10.3,1005.2
2013,3,9,15,22,260,4,7,300,97,10.3,1006.3
2013,3,9,16,9,191,8,8,300,94,9.2,1008
2013,3,9,17,13,196,3,7,300,94,7.7,1010.2
2013,3,9,18,15,110,6,9,300,94,6.6,1013.1
2013,3,9,19,13,83,17,13,400,94,5.7,1015.1
2013,3,9,20,12,64,13,10,300,94,5,1017
2013,3,9,21,8,55,18,12,300,94,4.8,1017.7
2013,3,9,22,14,29,3,7,400,94,3.8,1018.1
2013,3,9,23,8,22,3,8,400,94,3.4,1018
2013,3,10,0,12,20,3,10,500,94,4.4,1017.8
2013,3,10,1,13,19,7,14,500,94,4.9,1018.1
2013,3,10,2,10,11,8,15,600,94,4.5,1017.9
2013,3,10,3,3,7,9,24,NA,94,4.1,1018.1
2013,3,10,4,3,8,11,24,400,94,4.7,1018.6
2013,3,10,5,3,14,19,19,300,94,4.3,1018.8
2013,3,10,6,10,13,22,20,300,94,3.6,1018.9
2013,3,10,7,12,18,27,43,500,94,5.7,1019.8
2013,3,10,8,20,46,31,67,1100,94,8,1019.8
2013,3,10,9,16,17,14,31,600,94,9.4,1019.2
2013,3,10,10,6,10,9,16,400,94,10.6,1018.4
2013,3,10,11,12,32,14,25,400,94,10.4,1018.1
2013,3,10,12,21,48,12,24,400,94,11.3,1017.1
2013,3,10,13,20,36,11,20,500,94,12.1,1016
2013,3,10,14,22,37,12,19,400,92,11.9,1015.1
2013,3,10,15,27,45,11,19,400,103,11.7,1014.7
2013,3,10,16,40,69,13,22,400,103,10.9,1014.5
2013,3,10,17,41,75,30,28,500,103,9.5,1014.6
2013,3,10,18,47,82,58,44,500,103,8.8,1015.1
2013,3,10,19,51,102,30,44,600,103,7.2,1015.5
2013,3,10,20,69,118,29,73,900,103,5.8,1015.7
2013,3,10,21,80,118,35,68,1100,103,4.7,1015.7
2013,3,10,22,95,131,42,81,1300,103,4.2,1015.5
2013,3,10,23,93,127,41,73,1300,103,2.3,1015.4
2013,3,11,0,79,107,34,53,1100,103,1.6,1015.2
2013,3,11,1,69,89,26,38,1000,103,0.5,1015
2013,3,11,2,91,137,36,81,2100,103,0.1,1014.3
2013,3,11,3,78,102,34,58,1200,103,-1.4,1014.1
2013,3,11,4,76,98,32,59,1300,103,-2,1014
2013,3,11,5,91,141,31,83,2299,103,-1.8,1013.5
2013,3,11,6,98,164,37,78,2100,103,-1.7,1014
2013,3,11,7,83,109,34,73,1399,103,-0.2,1014.3
2013,3,11,8,114,173,53,79,2299,103,2.7,1014.2
2013,3,11,9,120,186,67,82,2100,103,4.9,1013.7
2013,3,11,10,125,180,96,85,1800,103,6.3,1012.9
2013,3,11,11,117,153,70,66,1399,103,6.8,1011.7
2013,3,11,12,129,153,78,70,1500,103,8.3,1010.4
2013,3,11,13,128,153,75,74,1399,103,9,1009.2
2013,3,11,14,150,181,85,97,1700,103,9.8,1007.8
2013,3,11,15,152,170,89,102,1600,103,10,1007
2013,3,11,16,150,172,103,105,1500,96,10,1006.2
2013,3,11,17,148,173,119,105,1500,75,9.8,1006.1
2013,3,11,18,148,187,131,96,1700,72,9.7,1006.7
2013,3,11,19,155,222,160,115,2000,47,9.5,1006.9
2013,3,11,20,169,233,164,118,2299,47,9.4,1007.2
2013,3,11,21,174,223,146,111,2200,47,9.4,1006.7
2013,3,11,22,172,223,115,104,2000,47,9.2,1006.1
2013,3,11,23,159,202,84,104,1700,47,8.8,1005
2013,3,12,0,150,189,74,102,1600,47,8.3,1004.4
2013,3,12,1,132,168,64,94,1500,42,7.7,1003.7
2013,3,12,2,123,157,58,84,1600,42,7.7,1003.7
2013,3,12,3,121,150,65,82,1500,42,6.3,1003.2
2013,3,12,4,130,154,65,82,1600,42,6.2,1003.1
2013,3,12,5,126,164,54,84,1899,42,5.3,1003.2
2013,3,12,6,124,168,56,85,1800,42,3.4,1003.6
2013,3,12,7,124,125,17,82,1800,42,3.1,1004
2013,3,12,8,100,106,16,81,1700,42,2.7,1003.8
2013,3,12,9,122,106,17,75,1700,42,3.1,1003.3
2013,3,12,10,129,102,16,74,1700,42,3.6,1003.6
2013,3,12,11,119,137,16,83,2200,42,3.8,1003.7
2013,3,12,12,150,138,20,81,1899,42,4.4,1003.9
2013,3,12,13,136,107,35,78,1600,34,5,1003.9
2013,3,12,14,128,139,45,80,1899,34,5.3,1004.3
2013,3,12,15,156,167,34,85,2000,34,6.3,1004.2
2013,3,12,16,180,188,39,88,2299,32,6.7,1005
2013,3,12,17,210,188,45,96,2299,29,6.6,1006.2
2013,3,12,18,201,174,40,95,2200,10,5.5,1007.9
2013,3,12,19,203,177,72,95,2299,8,4,1009.6
2013,3,12,20,185,192,33,98,2600,8,4.6,1011.4
2013,3,12,21,203,193,51,91,2799,8,5.6,1012.9
2013,3,12,22,47,47,42,31,700,45,5,1014.1
2013,3,12,23,9,9,45,16,400,68,4.3,1015.1
2013,3,13,0,3,6,37,12,300,74,3,1016
2013,3,13,1,13,6,12,6,400,79,2.6,1016.4
2013,3,13,2,8,8,7,7,400,79,2.5,1016.4
2013,3,13,3,6,6,5,7,300,80,1.6,1016.8
2013,3,13,4,7,11,13,34,400,80,2,1017.5
2013,3,13,5,3,8,19,38,400,80,0,1018.3
2013,3,13,6,3,10,17,30,500,80,0.6,1019.3
2013,3,13,7,3,8,18,37,600,80,3.3,1020.7
2013,3,13,8,3,6,10,22,400,80,4.5,1021.8
2013,3,13,9,8,6,9,13,300,80,5.5,1022
2013,3,13,10,3,6,16,12,300,81,6.3,1022
2013,3,13,11,3,6,6,10,300,85,7.4,1021.3
2013,3,13,12,3,6,7,10,300,85,8.2,1020.2
2013,3,13,13,3,6,9,11,300,85,9.2,1019.4
2013,3,13,14,14,6,8,11,300,88,9.6,1018.5
2013,3,13,15,3,9,6,11,300,90,10,1018.2
2013,3,13,16,3,6,8,11,300,92,8.2,1018.4
2013,3,13,17,17,22,8,19,300,92,7.1,1018.9
2013,3,13,18,17,24,11,25,400,92,6.1,1019.6
2013,3,13,19,26,39,9,35,500,92,5.3,1020.3
2013,3,13,20,42,48,16,45,700,92,4.4,1020.8
2013,3,13,21,38,49,15,52,700,92,3.5,1021
2013,3,13,22,39,58,19,67,800,92,1.5,1020.8
2013,3,13,23,50,64,25,75,1000,92,1.4,1020.9
2013,3,14,0,54,64,24,73,1100,92,2.5,1021.1
2013,3,14,1,61,77,31,83,1100,92,1.4,1021.4
2013,3,14,2,76,112,31,77,1500,92,0.6,1021.2
2013,3,14,3,80,88,23,69,NA,92,0,1021
2013,3,14,4,73,75,21,69,1500,92,-0.4,1021
2013,3,14,5,58,66,25,54,1399,92,-0.8,1021.3
2013,3,14,6,56,66,28,52,1300,92,-1.6,1021.4
2013,3,14,7,56,71,27,56,1399,92,-0.5,1021.7
2013,3,14,8,80,88,41,60,1600,92,1.1,1021.8
2013,3,14,9,98,121,58,67,1800,92,2.1,1021.2
2013,3,14,10,112,131,61,66,1800,92,3.5,1020.2
2013,3,14,11,117,134,68,61,1500,92,4.8,1019
2013,3,14,12,97,111,51,48,1300,92,5.9,1018.2
2013,3,14,13,100,115,43,49,1300,92,6.9,1017.1
2013,3,14,14,110,131,43,61,1399,92,8,1016.1
2013,3,14,15,144,153,46,81,1500,92,8.2,1015.2
2013,3,14,16,158,160,53,87,1500,86,8.3,1014.8
2013,3,14,17,152,157,64,87,1399,77,7.8,1014.9
2013,3,14,18,147,152,65,91,1399,62,7.3,1015
2013,3,14,19,160,169,68,109,1500,50,6.5,1015.3
2013,3,14,20,162,173,75,109,1600,50,3.9,1015.3
2013,3,14,21,175,179,61,108,1800,50,3.2,1015.3
2013,3,14,22,158,161,68,95,1899,50,3.4,1015.1
2013,3,14,23,132,146,58,79,1700,50,1.6,1014.9
2013,3,15,0,127,142,57,72,1600,50,0.9,1014.7
2013,3,15,1,128,140,49,80,1800,50,0.2,1014.3
2013,3,15,2,162,168,42,84,2399,50,0.1,1013.6
2013,3,15,3,136,137,40,75,1899,50,-0.3,1013.3
2013,3,15,4,130,131,42,68,1500,50,-0.3,1013.1
2013,3,15,5,128,133,42,71,1600,50,-0.2,1013.1
2013,3,15,6,128,132,42,71,1600,50,-0.3,1012.9
2013,3,15,7,130,136,42,67,1500,50,1.6,1013.4
2013,3,15,8,132,151,55,63,1600,50,3.9,1013.2
2013,3,15,9,145,174,79,75,2100,50,6.2,1012.6
2013,3,15,10,145,174,80,75,2700,10,7.6,1011.7
2013,3,15,11,204,208,88,87,1899,17,8.8,1010.8
2013,3,15,12,173,192,87,80,1600,33,10,1009.9
2013,3,15,13,176,207,86,76,1600,50,11,1008.7
2013,3,15,14,196,219,81,75,1600,60,11.4,1008.1
2013,3,15,15,200,213,81,70,1500,81,11.5,1007.6
2013,3,15,16,205,240,84,89,1700,81,11,1007.7
2013,3,15,17,264,265,88,106,1800,81,10.6,1008.2
2013,3,15,18,238,275,80,114,1899,81,9.7,1008.9
2013,3,15,19,254,287,82,122,2000,81,8.5,1009.7
2013,3,15,20,262,287,77,129,2299,81,7.3,1010.6
2013,3,15,21,265,247,62,108,2100,81,6.6,1011.6
2013,3,15,22,235,253,60,115,2299,81,5.6,1012.3
2013,3,15,23,236,243,57,108,2200,81,4.6,1012.6
2013,3,16,0,234,244,51,105,2100,81,4.5,1012.7
2013,3,16,1,237,249,49,114,2399,81,4.5,1013
2013,3,16,2,243,252,50,111,2299,81,3.5,1013.2
2013,3,16,3,243,250,44,103,2100,81,2.4,1014.1
2013,3,16,4,246,258,30,95,2299,81,2.3,1014.6
2013,3,16,5,298,302,41,110,3200,81,1.9,1015.6
2013,3,16,6,252,271,41,98,2700,81,3.2,1016.6
2013,3,16,7,251,274,30,93,2899,81,4.4,1017.1
2013,3,16,8,261,296,55,95,3000,81,6.6,1017.5
2013,3,16,9,262,282,82,96,2600,81,10.7,1017.5
2013,3,16,10,270,309,94,109,2600,81,12.9,1017.1
2013,3,16,11,280,308,85,112,2299,81,13.7,1016.1
2013,3,16,12,209,170,61,63,1500,81,14.4,1014.9
2013,3,16,13,148,149,56,58,1600,98,14.3,1013.8
2013,3,16,14,144,152,52,62,1600,98,14.6,1013.1
2013,3,16,15,147,163,57,57,1700,107,13.8,1012.3
2013,3,16,16,139,145,51,50,1600,107,13.4,1011.5
2013,3,16,17,133,170,70,66,1899,107,12.4,1011.2
2013,3,16,18,162,194,84,87,2600,107,12,1010.9
2013,3,16,19,263,280,139,124,3500,107,11.4,1011.2
2013,3,16,20,301,313,104,121,4000,107,10.2,1011.1
2013,3,16,21,253,271,68,110,3100,107,9.5,1010.6
2013,3,16,22,244,246,55,92,2700,107,8.4,1009.9
2013,3,16,23,280,246,48,80,2200,107,7.9,1009.4
2013,3,17,0,236,232,59,61,1800,107,7.4,1008.8
2013,3,17,1,226,174,61,54,1800,107,7.2,1008.4
2013,3,17,2,218,168,61,57,1800,107,7.2,1006
2013,3,17,3,212,163,65,62,1700,107,6.8,1005.7
2013,3,17,4,208,159,68,76,1800,107,5.9,1005
2013,3,17,5,210,167,59,73,1800,107,5.3,1004.5
2013,3,17,6,180,180,57,84,1899,107,4.1,1003.3
2013,3,17,7,216,164,53,98,2000,107,5.8,1002.7
2013,3,17,8,176,200,60,91,2200,107,7.3,1002.3
2013,3,17,9,195,218,82,91,2299,107,8.4,1001.6
2013,3,17,10,207,241,92,89,2399,107,10.1,1000.3
2013,3,17,11,269,270,93,88,2399,107,11.9,998.8
2013,3,17,12,249,299,89,90,2399,107,13,996.9
2013,3,17,13,278,328,94,104,2600,107,14.3,995.2
2013,3,17,14,308,357,96,129,2899,107,14.6,994.3
2013,3,17,15,374,377,85,148,3000,107,15.1,993.5
2013,3,17,16,330,376,82,161,3000,103,14.7,992.9
2013,3,17,17,340,378,80,150,2899,77,13.9,993
2013,3,17,18,349,372,74,148,3000,77,11.9,992.8
2013,3,17,19,350,375,68,167,3100,55,10,993.3
2013,3,17,20,368,412,63,195,3700,77,9.1,993.4
2013,3,17,21,403,363,55,157,3500,77,9,993.4
2013,3,17,22,394,349,52,138,3299,77,7.5,993
2013,3,17,23,338,339,48,127,3200,77,8.1,993.4
2013,3,18,0,379,339,44,115,3100,77,12.2,993.8
2013,3,18,1,170,327,18,35,1100,77,11.7,994.3
2013,3,18,2,25,99,19,5,300,84,10.3,994.5
2013,3,18,3,19,67,4,10,NA,84,10.2,994.8
2013,3,18,4,20,58,4,10,300,84,8.1,995.5
2013,3,18,5,16,111,5,11,300,84,7,997.2
2013,3,18,6,3,21,11,12,300,84,5.7,999
2013,3,18,7,8,21,3,9,300,85,6.2,1000.1
2013,3,18,8,6,6,3,9,200,85,7.6,1000.9
2013,3,18,9,3,6,3,8,200,87,8.4,1000.8
2013,3,18,10,3,6,3,8,200,92,9.4,1001.2
2013,3,18,11,6,6,3,10,200,92,10.2,1000.9
2013,3,18,12,7,6,3,8,200,93,11.4,1000
2013,3,18,13,3,6,4,10,300,94,11.8,998.5
2013,3,18,14,14,6,5,13,300,94,12.6,997.2
2013,3,18,15,14,6,6,11,300,95,12.2,996.3
2013,3,18,16,14,6,6,11,200,97,11.4,996.1
2013,3,18,17,3,6,4,20,300,88,10.3,996.4
2013,3,18,18,18,20,6,31,400,76,8.8,997.3
2013,3,18,19,34,186,8,34,400,75,6.7,998.8
2013,3,18,20,58,198,21,44,800,52,5.4,1000
2013,3,18,21,44,99,14,33,600,57,4.6,1000.5
2013,3,18,22,45,73,12,33,700,51,3.4,1001.1
2013,3,18,23,45,73,12,33,800,43,2.5,1002.4
2013,3,19,0,41,59,11,37,800,44,0.7,1003
2013,3,19,1,36,46,10,34,700,44,-0.1,1003.1
2013,3,19,2,28,53,4,30,600,43,-0.3,1002.5
2013,3,19,3,11,13,3,26,600,36,-0.5,1003
2013,3,19,4,30,6,3,25,500,35,-0.2,1002.7
2013,3,19,5,36,4,3,25,500,40,-0.2,1002.7
2013,3,19,6,30,6,3,21,500,39,0.2,1003.4
2013,3,19,7,30,6,3,21,400,40,0.7,1004.2
2013,3,19,8,12,38,8,52,700,14,1.7,1004.6
2013,3,19,9,24,39,12,38,700,26,2.1,1005.1
2013,3,19,10,34,51,11,24,600,36,2.4,1005
2013,3,19,11,42,54,9,23,700,35,2,1004.8
2013,3,19,12,68,69,6,37,800,23,2.2,1004.5
2013,3,19,13,53,60,3,42,900,16,2.4,1004.6
2013,3,19,14,77,52,3,44,900,12,3.4,1004.7
2013,3,19,15,82,49,3,46,900,14,3.2,1005.2
2013,3,19,16,56,29,4,27,600,39,2.9,1006.2
2013,3,19,17,43,17,3,24,600,44,2.7,1006.9
2013,3,19,18,23,6,3,14,500,59,2.3,1008.3
2013,3,19,19,25,7,3,15,500,56,1.1,1009.8
2013,3,19,20,22,6,3,16,500,48,0.6,1011
2013,3,19,21,27,10,3,24,600,39,0.4,1011.8
2013,3,19,22,20,6,3,15,400,56,0.1,1012.7
2013,3,19,23,21,6,3,16,400,61,-0.2,1013.3
2013,3,20,0,5,10,3,19,700,46,-0.6,1014.4
2013,3,20,1,32,11,3,20,800,45,-1,1015.3
2013,3,20,2,27,14,3,13,600,58,-1.5,1015.4
2013,3,20,3,6,6,3,3,300,79,-1.6,1015.7
2013,3,20,4,7,6,3,4,300,77,-2.9,1016.1
2013,3,20,5,5,6,3,5,300,66,-4.1,1016.3
2013,3,20,6,10,6,3,18,500,54,-4.8,1016.8
2013,3,20,7,3,6,3,20,600,51,-3.8,1016.8
2013,3,20,8,8,34,3,20,600,53,-0.6,1017.5
2013,3,20,9,15,19,6,19,700,55,2.5,1017.7
